Ativo	Entry_Date	Date	tranches_deployed	vwap_entry	exit_price	PNL	return_pct	exit_reason
CASH_SWEEP_BOVA11	2023-06-16	2023-06-19	0	114.90	116.13	10,864.97	1.07	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-19	2023-06-20	0	116.13	115.82	-2,738.31	-0.27	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-20	2023-06-21	0	115.82	116.27	3,974.97	0.39	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-21	2023-06-22	0	116.27	115.26	-8,921.62	-0.87	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-22	2023-06-23	0	115.26	115.31	441.63	0.04	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-23	2023-06-26	0	115.31	114.42	-7,861.66	-0.77	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-26	2023-06-27	0	114.42	113.77	-5,741.68	-0.57	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-27	2023-06-28	0	113.77	113.03	-6,468.51	-0.65	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-28	2023-06-29	0	113.03	114.91	16,260.25	1.66	Daily Cash MtM
BBSE3	2023-05-16	2023-06-30	2	23.15	22.54	-512.28	-2.64	Take Profit
CASH_SWEEP_BOVA11	2023-06-29	2023-06-30	0	114.91	114.17	-6,521.91	-0.64	Daily Cash MtM
WEGE3	2023-06-01	2023-07-03	2	34.58	34.93	193.16	1	Take Profit
CASH_SWEEP_BOVA11	2023-06-30	2023-07-03	0	114.17	115.94	15,411.96	1.55	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-07-03	2023-07-04	0	115.94	115.24	-6,095.15	-0.60	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-07-04	2023-07-05	0	115.24	115.84	5,224.37	0.52	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-07-05	2023-07-06	0	115.84	113.64	-19,156.04	-1.90	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-07-06	2023-07-07	0	113.64	115.19	13,351.53	1.36	Daily Cash MtM
CSNA3	2023-07-03	2023-07-10	1	10.51	10.66	150.31	1.43	Take Profit
CASH_SWEEP_BOVA11	2023-07-07	2023-07-10	0	115.19	114.10	-9,490.23	-0.95	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-07-10	2023-07-11	0	114.10	113.80	-2,584.20	-0.26	Daily Cash MtM
VALE3	2023-07-03	2023-07-12	1	49.28	51.78	534.28	5.07	Take Profit
CASH_SWEEP_BOVA11	2023-07-11	2023-07-12	0	113.80	113.83	261.33	0.03	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-07-12	2023-07-13	0	113.83	115.58	15,244.90	1.54	Daily Cash MtM
ECOR3	2023-07-07	2023-07-14	1	5.73	6.07	630.02	5.93	Take Profit
CASH_SWEEP_BOVA11	2023-07-13	2023-07-14	0	115.58	113.96	-14,270.10	-1.40	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-07-14	2023-07-17	0	113.96	114.71	6,397.63	0.66	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-07-17	2023-07-18	0	114.71	113.95	-6,413.83	-0.66	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-07-18	2023-07-19	0	113.95	113.75	-1,650.96	-0.18	Daily Cash MtM
WEGE3	2023-07-18	2023-07-20	1	32.61	35.10	796.57	7.64	Take Profit
CASH_SWEEP_BOVA11	2023-07-19	2023-07-20	0	113.75	114.34	4,766.30	0.52	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-07-20	2023-07-21	0	114.34	116.40	16,641.80	1.80	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-07-21	2023-07-24	0	116.40	117.57	9,451.86	1.01	Daily Cash MtM
CMIN3	2023-07-03	2023-07-25	1	3.25	3.40	486.08	4.62	Take Profit
CASH_SWEEP_BOVA11	2023-07-24	2023-07-25	0	117.57	117.98	3,350.65	0.35	Daily Cash MtM
BHIA3	2023-06-28	2023-07-26	1	47.46	45.28	-481.21	-4.59	Take Profit
CBAV3	2023-07-17	2023-07-26	2	4.59	4.99	1,813.51	8.60	Take Profit
CASH_SWEEP_BOVA11	2023-07-25	2023-07-26	0	117.98	118.74	6,422.72	0.64	Daily Cash MtM
VIVT3	2023-07-17	2023-07-27	2	17.51	18.92	1,697.45	8.05	Take Profit
INTB3	2023-07-20	2023-07-27	1	19.61	21.82	1,175.60	11.27	Take Profit
CASH_SWEEP_BOVA11	2023-07-26	2023-07-27	0	118.74	116.04	-23,599.56	-2.27	Daily Cash MtM
MGLU3	2023-06-29	2023-07-28	2	27.60	27.67	55.33	0.26	Take Profit
ASAI3	2023-07-20	2023-07-28	1	11.82	13.17	1,191.41	11.42	Take Profit
CASH_SWEEP_BOVA11	2023-07-27	2023-07-28	0	116.04	116.52	4,330.51	0.41	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-07-28	2023-07-31	0	116.52	117.95	12,770.32	1.23	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-07-31	2023-08-01	0	117.95	117.52	-3,840.03	-0.36	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-08-01	2023-08-02	0	117.52	117.01	-4,507.28	-0.43	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-08-02	2023-08-03	0	117.01	116.71	-2,653.38	-0.26	Daily Cash MtM
LREN3	2023-07-17	2023-08-03	1	14	15.34	1,012.63	9.57	Take Profit
CASH_SWEEP_BOVA11	2023-08-03	2023-08-04	0	116.71	115.66	-8,995.95	-0.90	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-08-04	2023-08-07	0	115.66	115.61	-414.47	-0.04	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-08-07	2023-08-08	0	115.61	115.27	-2,818.28	-0.29	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-08-08	2023-08-09	0	115.27	114.70	-4,724.70	-0.49	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-08-09	2023-08-10	0	114.70	114.51	-1,487.01	-0.17	Daily Cash MtM
BRKM5	2023-07-20	2023-08-11	1	25.05	24.69	-149.91	-1.44	Take Profit
CASH_SWEEP_BOVA11	2023-08-10	2023-08-11	0	114.51	114.25	-2,034.31	-0.23	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-08-11	2023-08-14	0	114.25	113.31	-7,181.28	-0.82	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-08-14	2023-08-15	0	113.31	112.37	-6,744.70	-0.83	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-08-15	2023-08-16	0	112.37	111.87	-3,262.33	-0.45	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-08-16	2023-08-17	0	111.87	111.36	-2,760.91	-0.46	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-08-17	2023-08-18	0	111.36	111.70	1,494.20	0.31	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-08-18	2023-08-21	0	111.70	110.79	-3,999.21	-0.81	Daily Cash MtM
CSMG3	2023-08-02	2023-08-22	3	13.70	14.39	2,178.01	5.04	Take Profit
CASH_SWEEP_BOVA11	2023-08-21	2023-08-22	0	110.79	112.41	7,481.85	1.46	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-08-22	2023-08-23	0	112.41	114.30	8,728.81	1.68	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-08-23	2023-08-24	0	114.30	113.30	-5,199.79	-0.87	Daily Cash MtM
RENT3	2023-08-18	2023-08-24	1	55.58	58.92	619.79	6.01	Take Profit
BPAC11	2023-08-18	2023-08-24	1	28.01	30.55	935.27	9.07	Take Profit
AXIA3	2023-08-04	2023-08-24	2	31.06	32.07	686.77	3.25	Take Profit
LWSA3	2023-08-17	2023-08-24	1	6.04	6.76	1,234.78	11.92	Take Profit
B3SA3	2023-08-18	2023-08-24	1	12.16	12.80	542.83	5.26	Take Profit
EGIE3	2023-08-10	2023-08-25	2	25.95	26.81	701.31	3.31	Take Profit
AXIA6	2023-08-16	2023-08-25	2	25.93	27.06	904.24	4.35	Take Profit
AURE3	2023-08-17	2023-08-25	1	11.73	11.97	211.94	2.05	Take Profit
CASH_SWEEP_BOVA11	2023-08-24	2023-08-25	0	113.30	112.15	-6,422.27	-1.02	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-08-25	2023-08-28	0	112.15	113.50	7,162.59	1.20	Daily Cash MtM
TOTS3	2023-08-14	2023-08-29	1	25.98	27.23	507.29	4.81	Take Profit
CASH_SWEEP_BOVA11	2023-08-28	2023-08-29	0	113.50	114.62	5,847.66	0.99	Daily Cash MtM
EQTL3	2023-08-17	2023-08-30	1	28.96	29.80	300.45	2.90	Take Profit
CASH_SWEEP_BOVA11	2023-08-29	2023-08-30	0	114.62	113.90	-4,658.25	-0.63	Daily Cash MtM
MBRF3	2023-08-28	2023-08-30	1	5.59	6.37	1,455.09	13.95	Take Profit
RADL3	2023-08-18	2023-08-30	1	25.02	26.17	474.05	4.60	Take Profit
SLCE3	2023-08-16	2023-08-30	2	15.55	16.18	836.89	4.02	Take Profit
SANB11	2023-08-07	2023-08-30	3	22.99	23.91	1,687.03	4.02	Take Profit
BRAP4	2023-08-15	2023-08-30	2	15.20	15.76	775.86	3.70	Take Profit
GGBR4	2023-08-10	2023-08-30	1	19.28	19.37	49.51	0.47	Take Profit
VALE3	2023-08-15	2023-08-30	2	48.38	51.16	1,204.93	5.75	Take Profit
BBDC4	2023-08-07	2023-08-30	1	12.18	12.19	8.82	0.08	Take Profit
CVCB3	2023-08-16	2023-08-31	3	2.39	2.77	6,546.73	15.72	Take Profit
CASH_SWEEP_BOVA11	2023-08-30	2023-08-31	0	113.90	112.31	-10,664.45	-1.40	Daily Cash MtM
BRAV3	2023-08-17	2023-09-01	1	32.03	33.41	446.29	4.31	Take Profit
CASH_SWEEP_BOVA11	2023-08-31	2023-09-01	0	112.31	114.05	9,708.70	1.55	Daily Cash MtM
GOAU4	2023-08-10	2023-09-04	1	7.68	7.61	-96.68	-0.91	Take Profit
CBAV3	2023-08-17	2023-09-04	3	4.30	4.53	2,228.25	5.40	Take Profit
CASH_SWEEP_BOVA11	2023-09-01	2023-09-04	0	114.05	114.14	544.79	0.08	Daily Cash MtM
IGTI11	2023-08-18	2023-09-05	1	19.22	20	418.56	4.06	Take Profit
CASH_SWEEP_BOVA11	2023-09-04	2023-09-05	0	114.14	113.62	-3,245.64	-0.46	Daily Cash MtM
CSNA3	2023-08-18	2023-09-05	1	10.37	10.81	437.61	4.24	Take Profit
ASAI3	2023-08-29	2023-09-06	2	11.69	12.43	1,307.04	6.30	Take Profit
CASH_SWEEP_BOVA11	2023-09-05	2023-09-06	0	113.62	112.25	-8,430.72	-1.21	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-09-06	2023-09-08	0	112.25	111.66	-2,907.64	-0.53	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-09-08	2023-09-11	0	111.66	113.48	8,798.73	1.63	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-09-11	2023-09-12	0	113.48	114.22	3,577.50	0.65	Daily Cash MtM
EZTC3	2023-09-08	2023-09-13	1	13.84	15.31	1,123.99	10.62	Take Profit
CASH_SWEEP_BOVA11	2023-09-12	2023-09-13	0	114.22	114.46	1,184.86	0.21	Daily Cash MtM
GMAT3	2023-08-15	2023-09-14	2	6.58	7.02	1,416.38	6.71	Take Profit
WEGE3	2023-08-17	2023-09-14	2	34.59	34.31	-168.25	-0.81	Take Profit
MULT3	2023-09-01	2023-09-14	1	22.06	22.87	388.18	3.67	Take Profit
CASH_SWEEP_BOVA11	2023-09-13	2023-09-14	0	114.46	115.59	6,111.62	0.99	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-09-14	2023-09-15	0	115.59	114.92	-3,933.39	-0.58	Daily Cash MtM
ITSA4	2023-09-08	2023-09-15	1	6.10	6.34	416.35	3.93	Take Profit
CSAN3	2023-08-16	2023-09-15	2	17.73	17.93	228.81	1.10	Take Profit
NEOE3	2023-07-31	2023-09-15	2	17.05	17.16	142.94	0.67	Take Profit
ENEV3	2023-09-01	2023-09-18	1	11.98	12.31	291.21	2.75	Take Profit
CASH_SWEEP_BOVA11	2023-09-15	2023-09-18	0	114.92	114.65	-1,585.27	-0.23	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-09-18	2023-09-19	0	114.65	114.10	-3,178.07	-0.48	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-09-19	2023-09-20	0	114.10	115.03	5,286.92	0.82	Daily Cash MtM
AXIA6	2023-09-08	2023-09-21	1	25.18	25.84	277.38	2.62	Take Profit
CURY3	2023-09-08	2023-09-21	1	11.66	12.40	671.60	6.35	Take Profit
CASH_SWEEP_BOVA11	2023-09-20	2023-09-21	0	115.03	112.60	-13,387.52	-2.11	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-09-21	2023-09-22	0	112.60	112.61	49.51	0.01	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-09-22	2023-09-25	0	112.61	112.57	-165.31	-0.04	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-09-25	2023-09-26	0	112.57	110.65	-6,553.90	-1.71	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-09-26	2023-09-27	0	110.65	110.70	102.67	0.05	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-09-27	2023-09-28	0	110.70	112.18	1,718.99	1.34	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-09-28	2023-09-29	0	112.18	113.15	1,222.30	0.86	Daily Cash MtM
ASAI3	2023-09-26	2023-09-29	1	10.92	11.94	945.19	9.34	Take Profit
TEND3	2023-09-27	2023-10-02	1	11.05	12.48	1,298.20	12.94	Take Profit
CASH_SWEEP_BOVA11	2023-09-29	2023-10-02	0	113.15	111.49	-2,258	-1.47	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-10-02	2023-10-03	0	111.49	109.82	-2,118.30	-1.50	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-10-03	2023-10-04	0	109.82	110.18	193.28	0.33	Daily Cash MtM
VIVA3	2023-09-01	2023-10-05	1	25.38	25.48	41.65	0.39	Take Profit
CASH_SWEEP_BOVA11	2023-10-04	2023-10-05	0	110.18	109.75	-120.95	-0.39	Daily Cash MtM
BBDC4	2023-09-06	2023-10-06	2	11.41	11.26	-278.13	-1.31	Take Profit
SANB11	2023-09-28	2023-10-06	1	21.80	22.59	357.88	3.62	Take Profit
CASH_SWEEP_BOVA11	2023-10-05	2023-10-06	0	109.75	110.66	270.99	0.83	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-10-06	2023-10-09	0	110.66	111.74	38.62	0.98	Daily Cash MtM
PRIO3	2023-10-05	2023-10-10	1	43.80	48.12	956.12	9.86	Take Profit
ALOS3	2023-09-28	2023-10-10	1	18.48	19.41	496.99	5.03	Take Profit
CASH_SWEEP_BOVA11	2023-10-09	2023-10-10	0	111.74	113.13	1,103.53	1.24	Daily Cash MtM
IGTI11	2023-09-27	2023-10-10	1	18.47	18.94	255.27	2.54	Take Profit
RECV3	2023-09-25	2023-10-10	3	14.18	15.04	2,443.10	6.05	Take Profit
MULT3	2023-09-27	2023-10-10	1	21.27	22.39	528.22	5.27	Take Profit
BBDC3	2023-08-10	2023-10-11	3	10.06	9.97	-351.76	-0.86	Take Profit
AZZA3	2023-09-01	2023-10-11	3	57.87	58.68	581.73	1.40	Take Profit
TOTS3	2023-09-20	2023-10-11	2	25.63	26.41	639.98	3.02	Take Profit
LWSA3	2023-09-22	2023-10-11	1	5.86	5.98	215.13	2.05	Take Profit
RAIL3	2023-10-04	2023-10-11	1	20.66	21.73	520.11	5.18	Take Profit
CASH_SWEEP_BOVA11	2023-10-10	2023-10-11	0	113.13	113.50	705.50	0.33	Daily Cash MtM
ABEV3	2023-09-18	2023-10-13	2	10.52	10.52	6.63	0.03	Take Profit
BRAV3	2023-10-05	2023-10-13	2	28.59	32	2,323.62	11.92	Take Profit
CASH_SWEEP_BOVA11	2023-10-11	2023-10-13	0	113.50	112.06	-3,161.75	-1.27	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-10-13	2023-10-16	0	112.06	112.94	1,775.25	0.79	Daily Cash MtM
ANIM3	2023-08-15	2023-10-17	3	2.69	2.68	-127.42	-0.31	Take Profit
NEOE3	2023-10-09	2023-10-17	1	15.76	16.58	502.89	5.20	Take Profit
CASH_SWEEP_BOVA11	2023-10-16	2023-10-17	0	112.94	112.34	-1,483.73	-0.53	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-10-17	2023-10-18	0	112.34	110.37	-4,871.53	-1.75	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-10-18	2023-10-19	0	110.37	110.60	166.21	0.21	Daily Cash MtM
RAPT4	2023-09-22	2023-10-20	1	10.64	10.47	-167.85	-1.60	Take Profit
CASH_SWEEP_BOVA11	2023-10-19	2023-10-20	0	110.60	109.50	-430.22	-0.99	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-10-20	2023-10-23	0	109.50	109.35	-7.32	-0.14	Daily Cash MtM
ENGI11	2023-10-04	2023-10-24	2	35.74	37.63	1,049.31	5.29	Take Profit
CPLE3	2023-10-19	2023-10-24	1	6.83	7.11	395.96	4.10	Take Profit
EQTL3	2023-10-19	2023-10-24	1	27.71	29.32	561.18	5.81	Take Profit
CASH_SWEEP_BOVA11	2023-10-23	2023-10-24	0	109.35	110.24	378.48	0.81	Daily Cash MtM
INTB3	2023-09-22	2023-10-25	3	15.78	16.67	2,288.06	5.65	Take Profit
GGPS3	2023-09-28	2023-10-25	2	13.79	14.21	592.75	3.03	Take Profit
NEOE3	2023-10-19	2023-10-25	1	15.39	16.16	483.24	5	Take Profit
CASH_SWEEP_BOVA11	2023-10-24	2023-10-25	0	110.24	109.35	-891.81	-0.81	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-10-25	2023-10-26	0	109.35	111.40	1,520.67	1.87	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-10-26	2023-10-27	0	111.40	109.85	-2,398.17	-1.39	Daily Cash MtM
CPFE3	2023-10-19	2023-10-27	1	32.12	33.73	484.13	5.01	Take Profit
CMIG4	2023-10-19	2023-10-27	1	6.33	6.63	457.75	4.74	Take Profit
CSAN3	2023-09-28	2023-10-27	2	16.01	16.06	64.96	0.32	Take Profit
TAEE11	2023-10-04	2023-10-27	1	27.79	28.13	122.87	1.22	Take Profit
COGN3	2023-09-06	2023-10-27	2	2.36	2.16	-1,772.81	-8.37	Take Profit
B3SA3	2023-09-01	2023-10-27	2	11.50	10.72	-1,438.66	-6.80	Take Profit
DIRR3	2023-09-08	2023-10-30	1	4.91	4.45	-991.42	-9.37	Take Profit
USIM5	2023-09-22	2023-10-30	3	6.02	6.08	367.35	0.93	Take Profit
BRAP4	2023-10-20	2023-10-30	2	14.54	15.47	1,203.68	6.41	Take Profit
CASH_SWEEP_BOVA11	2023-10-27	2023-10-30	0	109.85	108.96	-1,861.19	-0.81	Daily Cash MtM
CSNA3	2023-10-05	2023-10-31	2	9.61	9.91	597.20	3.13	Take Profit
CASH_SWEEP_BOVA11	2023-10-30	2023-10-31	0	108.96	109.62	1,103.20	0.61	Daily Cash MtM
ABEV3	2023-10-19	2023-11-01	1	9.95	10.22	262.09	2.71	Take Profit
CASH_SWEEP_BOVA11	2023-10-31	2023-11-01	0	109.62	111.56	3,418.27	1.77	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-11-01	2023-11-03	0	111.56	114.75	7,373.12	2.86	Daily Cash MtM
LWSA3	2023-10-31	2023-11-03	1	5	5.63	1,177.11	12.60	Take Profit
CSMG3	2023-09-28	2023-11-03	1	12.90	12.82	-61.24	-0.62	Take Profit
GOAU4	2023-09-27	2023-11-03	3	6.70	6.80	607.67	1.54	Take Profit
SLCE3	2023-10-06	2023-11-03	1	14.44	15.02	393.66	4.02	Take Profit
ENEV3	2023-10-04	2023-11-06	1	11.33	11.38	44.32	0.44	Take Profit
CASH_SWEEP_BOVA11	2023-11-03	2023-11-06	0	114.75	114.81	380.54	0.05	Daily Cash MtM
VIVA3	2023-10-31	2023-11-06	1	22.89	24.83	791.78	8.48	Take Profit
BBSE3	2023-10-31	2023-11-06	1	23.52	24.47	377.34	4.04	Take Profit
CYRE3	2023-10-19	2023-11-06	1	15.31	16.64	839.05	8.69	Take Profit
CBAV3	2023-10-19	2023-11-06	2	3.96	4.10	674.33	3.54	Take Profit
GMAT3	2023-10-09	2023-11-06	2	5.78	5.93	516.81	2.67	Take Profit
GGBR4	2023-10-04	2023-11-06	3	16.87	17.28	955.06	2.45	Take Profit
POMO4	2023-09-27	2023-11-06	1	3.24	3.42	557.31	5.56	Take Profit
MBRF3	2023-10-19	2023-11-06	2	5.51	5.81	1,021.64	5.36	Take Profit
SIMH3	2023-09-25	2023-11-06	3	15.57	15.35	-549.11	-1.38	Take Profit
BEEF3	2023-08-30	2023-11-06	3	8.40	7.64	-3,797.53	-9.01	Take Profit
MRVE3	2023-08-31	2023-11-06	3	10.79	9.31	-5,644.84	-13.70	Take Profit
MOVI3	2023-09-27	2023-11-06	3	8.43	8.69	1,214.49	3.14	Take Profit
RDOR3	2023-08-14	2023-11-06	2	26.99	21.28	-4,459.38	-21.17	Take Profit
ISAE4	2023-09-06	2023-11-06	3	18.79	20.48	3,683.93	8.98	Take Profit
RENT3	2023-09-08	2023-11-06	2	52.09	49.74	-922.27	-4.51	Take Profit
VAMO3	2023-09-08	2023-11-06	3	8.43	8.09	-1,670.05	-4.04	Take Profit
LREN3	2023-09-01	2023-11-06	3	11.52	10.75	-2,745.79	-6.66	Take Profit
KLBN11	2023-10-25	2023-11-07	1	16.46	16.99	305.88	3.22	Take Profit
CASH_SWEEP_BOVA11	2023-11-06	2023-11-07	0	114.81	115.67	5,528.05	0.75	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-11-07	2023-11-08	0	115.67	115.52	-1,184.16	-0.13	Daily Cash MtM
BHIA3	2023-08-07	2023-11-08	5	19.53	14.25	-33,799.89	-27.04	Take Profit
MGLU3	2023-09-08	2023-11-08	3	19.53	15.13	-9,196.50	-22.54	Take Profit
EZTC3	2023-09-25	2023-11-08	3	11.49	10.83	-2,249.14	-5.76	Take Profit
AZZA3	2023-10-19	2023-11-08	1	51.69	53.56	349.42	3.62	Take Profit
CASH_SWEEP_BOVA11	2023-11-08	2023-11-09	0	115.52	115.18	-2,684.05	-0.29	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-11-09	2023-11-10	0	115.18	117.01	14,301.46	1.59	Daily Cash MtM
BRKM5	2023-09-25	2023-11-10	3	18.03	19.67	3,517.71	9.12	Take Profit
RADL3	2023-10-19	2023-11-13	2	24.24	25.09	661.79	3.50	Take Profit
CASH_SWEEP_BOVA11	2023-11-10	2023-11-13	0	117.01	116.82	-1,483.31	-0.16	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-11-13	2023-11-14	0	116.82	119.61	21,781.01	2.39	Daily Cash MtM
HYPE3	2023-08-17	2023-11-16	3	31.06	29.88	-1,506.82	-3.81	Take Profit
WEGE3	2023-10-26	2023-11-16	2	29.59	31.03	925.90	4.87	Take Profit
CASH_SWEEP_BOVA11	2023-11-14	2023-11-16	0	119.61	120.96	11,194.15	1.13	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-11-16	2023-11-17	0	120.96	121.10	1,174.40	0.12	Daily Cash MtM
CBAV3	2023-11-10	2023-11-17	1	3.61	4.12	1,447.40	14.13	Take Profit
CASH_SWEEP_BOVA11	2023-11-17	2023-11-20	0	121.10	122.25	9,646.95	0.95	Daily Cash MtM
PRIO3	2023-11-10	2023-11-21	1	44.96	47.07	480.82	4.69	Take Profit
CASH_SWEEP_BOVA11	2023-11-20	2023-11-21	0	122.25	121.76	-4,153.41	-0.40	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-11-21	2023-11-22	0	121.76	122.15	3,305.78	0.32	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-11-22	2023-11-23	0	122.15	122.88	6,122.97	0.60	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-11-23	2023-11-24	0	122.88	121.66	-10,125.01	-0.99	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-11-24	2023-11-27	0	121.66	121.94	2,273.48	0.23	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-11-27	2023-11-28	0	121.94	122.72	6,333.28	0.64	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-11-28	2023-11-29	0	122.72	122.27	-3,653.86	-0.37	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-11-29	2023-11-30	0	122.27	123.57	10,787.88	1.06	Daily Cash MtM
BEEF3	2023-11-10	2023-11-30	2	6.69	7.13	1,348.75	6.58	Take Profit
RECV3	2023-11-10	2023-12-01	1	13.90	14.40	368.54	3.60	Take Profit
CASH_SWEEP_BOVA11	2023-11-30	2023-12-01	0	123.57	124.24	5,617.43	0.54	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-12-01	2023-12-04	0	124.24	122.96	-10,505.07	-1.03	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-12-04	2023-12-05	0	122.96	123.01	401.39	0.04	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-12-05	2023-12-06	0	123.01	121.72	-10,125.56	-1.05	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-12-06	2023-12-07	0	121.72	122.29	4,217.79	0.47	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-12-07	2023-12-08	0	122.29	123.31	7,547.60	0.83	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-12-08	2023-12-11	0	123.31	123.11	-1,479.90	-0.16	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-12-11	2023-12-12	0	123.11	122.60	-3,773.83	-0.41	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-12-12	2023-12-13	0	122.60	125.71	23,012.85	2.54	Daily Cash MtM
PRIO3	2023-12-06	2023-12-14	2	42.23	46.25	2,084.34	9.52	Take Profit
CASH_SWEEP_BOVA11	2023-12-13	2023-12-14	0	125.71	126.88	8,880.69	0.93	Daily Cash MtM
KLBN11	2023-12-04	2023-12-15	2	16.06	16.78	989.41	4.48	Take Profit
CASH_SWEEP_BOVA11	2023-12-14	2023-12-15	0	126.88	126.28	-4,884.37	-0.47	Daily Cash MtM
CMIG4	2023-11-23	2023-12-15	3	5.90	6.34	3,210.17	7.37	Take Profit
CASH_SWEEP_BOVA11	2023-12-15	2023-12-18	0	126.28	127.27	7,970.87	0.78	Daily Cash MtM
BRKM5	2023-12-06	2023-12-19	1	17.49	18.26	481.85	4.40	Take Profit
CASH_SWEEP_BOVA11	2023-12-18	2023-12-19	0	127.27	128.05	6,281.62	0.61	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-12-19	2023-12-20	0	128.05	126.82	-9,905.58	-0.96	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-12-20	2023-12-21	0	126.82	128.35	12,321.60	1.21	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-12-21	2023-12-22	0	128.35	128.94	4,751.42	0.46	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-12-22	2023-12-26	0	128.94	129.65	5,717.77	0.55	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-12-26	2023-12-27	0	129.65	130.23	4,670.93	0.45	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-12-27	2023-12-28	0	130.23	130.39	1,288.56	0.12	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-12-28	2024-01-02	0	130.39	128.76	-13,126.91	-1.25	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-01-02	2024-01-03	0	128.76	128.99	1,811.10	0.18	Daily Cash MtM
